timestamp,zipcode,number_outages,customers_served,customers_affected,percent_affected
2023-02-23T19:17:25.442Z,48359,4,5060,43,0.85
2023-02-23T19:17:25.442Z,49236,18,641,388,60.53
2023-02-23T19:17:25.442Z,48125,139,9878,7438,75.3
2023-02-23T19:17:25.442Z,48184,119,8766,5412,61.74
2023-02-23T19:17:25.442Z,48204,95,18497,1999,10.81
2023-02-23T19:17:25.442Z,48054,13,3558,18,0.51
2023-02-23T19:17:25.443Z,48381,90,7080,550,7.77
2023-02-23T19:17:25.443Z,48342,69,9104,2271,24.95
2023-02-23T19:17:25.443Z,48346,18,10946,985,9
2023-02-23T19:17:25.443Z,48036,50,11737,4103,34.96
2023-02-23T19:17:25.443Z,48073,114,19092,5111,26.77
2023-02-23T19:17:25.443Z,48167,74,12416,2920,23.52
2023-02-23T19:17:25.443Z,48221,243,18851,5654,29.99
2023-02-23T19:17:25.443Z,48843,99,22668,4579,20.2
2023-02-23T19:17:25.443Z,48320,15,2644,240,9.08
2023-02-23T19:17:25.443Z,48302,59,8210,1391,16.94
2023-02-23T19:17:25.443Z,48356,11,3814,1128,29.58
2023-02-23T19:17:25.443Z,48312,18,16162,3101,19.19
2023-02-23T19:17:25.443Z,48383,24,5669,570,10.05
2023-02-23T19:17:25.443Z,48329,62,11470,1557,13.57
2023-02-23T19:17:25.443Z,48005,1,2371,4,0.04
2023-02-23T19:17:25.443Z,48323,46,7520,519,6.9
2023-02-23T19:17:25.443Z,48039,1,4376,4,0.02
2023-02-23T19:17:25.443Z,48367,1,2316,4,0.04
2023-02-23T19:17:25.443Z,48141,163,11875,4864,40.96
2023-02-23T19:17:25.443Z,48098,26,7960,1316,16.53
2023-02-23T19:17:25.443Z,48191,32,1808,1193,65.98
2023-02-23T19:17:25.443Z,48218,11,4509,61,1.35
2023-02-23T19:17:25.443Z,48306,25,11082,2995,27.03
2023-02-23T19:17:25.443Z,48173,61,6029,5775,95.79
2023-02-23T19:17:25.443Z,48111,213,23054,7916,34.34
2023-02-23T19:17:25.443Z,48309,62,13114,2532,19.31
2023-02-23T19:17:25.443Z,48035,86,17012,7040,41.38
2023-02-23T19:17:25.443Z,48377,37,9900,3023,30.54
2023-02-23T19:17:25.443Z,48083,45,12239,2644,21.6
2023-02-23T19:17:25.443Z,48040,1,5247,4,0.02
2023-02-23T19:17:25.443Z,48374,43,6494,2274,35.02
2023-02-23T19:17:25.443Z,48159,39,1195,930,77.82
2023-02-23T19:17:25.443Z,48335,23,13109,1059,8.08
2023-02-23T19:17:25.443Z,48211,22,4982,705,14.15
2023-02-23T19:17:25.443Z,48215,11,8367,9,0.11
2023-02-23T19:17:25.443Z,48892,2,2133,40,1.88
2023-02-23T19:17:25.443Z,48442,24,2527,221,8.75
2023-02-23T19:17:25.443Z,48072,30,7534,2908,38.6
2023-02-23T19:17:25.443Z,48229,48,5433,3565,65.62
2023-02-23T19:17:25.443Z,48138,66,5135,1634,31.82
2023-02-23T19:17:25.443Z,48117,62,5316,2134,40.14
2023-02-23T19:17:25.443Z,48197,202,30336,7477,24.65
2023-02-23T19:17:25.443Z,48174,151,16887,9296,55.05
2023-02-23T19:17:25.443Z,48317,67,14708,3789,25.76
2023-02-23T19:17:25.443Z,48150,149,14111,4935,34.97
2023-02-23T19:17:25.443Z,48189,41,7055,1298,18.4
2023-02-23T19:17:25.443Z,48205,105,22365,6563,29.35
2023-02-23T19:17:25.443Z,48380,51,3542,789,22.28
2023-02-23T19:17:25.443Z,48103,293,28774,22034,76.58
2023-02-23T19:17:25.443Z,48227,231,23800,4784,20.1
2023-02-23T19:17:25.443Z,48066,75,23377,4010,17.15
2023-02-23T19:17:25.443Z,48137,11,911,774,84.96
2023-02-23T19:17:25.443Z,48166,39,5882,1665,28.31
2023-02-23T19:17:25.443Z,48198,321,20682,8914,43.1
2023-02-23T19:17:25.443Z,48118,14,1263,527,41.73
2023-02-23T19:17:25.443Z,48322,32,15386,150,0.97
2023-02-23T19:17:25.443Z,48836,11,5887,146,2.48
2023-02-23T19:17:25.443Z,48301,113,6447,4568,70.85
2023-02-23T19:17:25.443Z,48139,3,213,5,2.35
2023-02-23T19:17:25.443Z,48186,143,16143,11208,69.43
2023-02-23T19:17:25.443Z,48310,17,17283,1255,7.26
2023-02-23T19:17:25.443Z,48026,23,7595,233,3.07
2023-02-23T19:17:25.443Z,48116,107,14225,4259,29.94
2023-02-23T19:17:25.443Z,48089,100,15199,3427,22.55
2023-02-23T19:17:25.443Z,48091,109,14902,9551,64.09
2023-02-23T19:17:25.443Z,48183,135,20691,6718,32.47
2023-02-23T19:17:25.443Z,48164,40,4355,2908,66.77
2023-02-23T19:17:25.443Z,48126,44,19534,2192,11.22
2023-02-23T19:17:25.443Z,48185,135,26730,16007,59.88
2023-02-23T19:17:25.443Z,48212,64,19050,2384,12.51
2023-02-23T19:17:25.443Z,48081,18,9922,303,3.05
2023-02-23T19:17:25.443Z,48238,123,19230,3944,20.51
2023-02-23T19:17:25.443Z,48042,15,13887,355,2.56
2023-02-23T19:17:25.443Z,48348,1,10155,4,0.01
2023-02-23T19:17:25.443Z,48363,4,2837,359,12.65
2023-02-23T19:17:25.443Z,49270,67,2452,2074,84.58
2023-02-23T19:17:25.443Z,48237,55,14107,1248,8.85
2023-02-23T19:17:25.443Z,48044,4,21684,16,0.07
2023-02-23T19:17:25.443Z,48393,39,9720,4025,41.41
2023-02-23T19:17:25.443Z,48340,88,11337,4388,38.71
2023-02-23T19:17:25.443Z,48357,27,4219,475,11.26
2023-02-23T19:17:25.443Z,48331,29,9702,1065,10.98
2023-02-23T19:17:25.443Z,48855,8,5825,451,7.74
2023-02-23T19:17:25.443Z,48334,52,9257,1142,12.34
2023-02-23T19:17:25.443Z,48336,63,12872,4571,35.51
2023-02-23T19:17:25.443Z,48084,57,9432,701,7.43
2023-02-23T19:17:25.443Z,48362,20,6994,357,5.1
2023-02-23T19:17:25.443Z,48209,49,14481,1882,13
2023-02-23T19:17:25.443Z,48819,6,183,34,18.58
2023-02-23T19:17:25.443Z,48064,1,2184,4,0.05
2023-02-23T19:17:25.443Z,48371,4,11114,603,5.43
2023-02-23T19:17:25.443Z,48230,37,8084,1583,19.58
2023-02-23T19:17:25.443Z,48048,7,4273,482,11.28
2023-02-23T19:17:25.443Z,48094,12,9394,114,1.21
2023-02-23T19:17:25.443Z,48723,1,5115,56,1.09
2023-02-23T19:17:25.443Z,48327,88,11963,3577,29.9
2023-02-23T19:17:25.443Z,48047,21,17819,2546,14.29
2023-02-23T19:17:25.443Z,48370,3,768,139,18.1
2023-02-23T19:17:25.443Z,48135,126,12761,6586,51.61
2023-02-23T19:17:25.443Z,48228,196,26885,4231,15.74
2023-02-23T19:17:25.443Z,48316,52,13408,7133,53.2
2023-02-23T19:17:25.443Z,48022,1,1207,4,0.08
2023-02-23T19:17:25.443Z,48187,51,23650,5336,22.56
2023-02-23T19:17:25.443Z,48124,137,15395,6683,43.41
2023-02-23T19:17:25.443Z,48134,86,10929,3103,28.39
2023-02-23T19:17:25.443Z,48188,43,19723,2967,15.04
2023-02-23T19:17:25.443Z,48224,82,21226,4807,22.65
2023-02-23T19:17:25.443Z,48375,76,11831,5708,48.25
2023-02-23T19:17:25.443Z,48154,125,16961,7209,42.5
2023-02-23T19:17:25.443Z,48206,40,14332,876,6.11
2023-02-23T19:17:25.443Z,48216,12,4623,22,0.48
2023-02-23T19:17:25.443Z,48079,4,6507,17,0.26
2023-02-23T19:17:25.443Z,48069,4,1200,576,48
2023-02-23T19:17:25.443Z,48130,86,7514,3982,52.99
2023-02-23T19:17:25.443Z,48028,1,1472,4,0.14
2023-02-23T19:17:25.443Z,48122,42,5589,1095,19.59
2023-02-23T19:17:25.443Z,48202,6,12012,330,2.75
2023-02-23T19:17:25.443Z,49229,7,275,150,54.55
2023-02-23T19:17:25.443Z,48015,15,3833,1308,34.12
2023-02-23T19:25:09.409Z,48076,46,12752,1512,11.86
2023-02-23T19:25:09.409Z,48017,21,6334,1288,20.33
2023-02-23T19:25:09.409Z,48030,41,8665,2218,25.6
2023-02-23T19:25:09.409Z,48051,8,8790,514,5.85
2023-02-23T19:25:09.409Z,48162,209,14313,7496,52.37
2023-02-23T19:25:09.409Z,48328,80,12969,6198,47.79
2023-02-23T19:25:09.409Z,48182,1,53,43,81.13
2023-02-23T19:25:09.409Z,48741,1,630,4,0.16
2023-02-23T19:25:09.409Z,48178,125,16169,10246,63.37
2023-02-23T19:25:09.410Z,48219,161,23764,5778,24.31
2023-02-23T19:25:09.410Z,48386,51,8341,2178,26.11
2023-02-23T19:25:09.410Z,48326,49,13404,7352,54.85
2023-02-23T19:25:09.410Z,48034,6,8487,7,0.08
2023-02-23T19:25:09.410Z,48242,1,33,4,3.03
2023-02-23T19:25:09.410Z,48168,29,10515,3885,36.95
2023-02-23T19:25:09.410Z,48895,3,5395,4,0.06
2023-02-23T19:25:09.410Z,48043,57,8501,4948,58.2
2023-02-23T19:25:09.410Z,48140,40,1254,777,61.96
2023-02-23T19:25:09.410Z,48240,68,7949,4844,60.94
2023-02-23T19:25:09.410Z,49286,5,275,160,58.18
2023-02-23T19:25:09.410Z,48060,2,20663,4,0.01
2023-02-23T19:25:09.410Z,48001,8,6999,171,2.44
2023-02-23T19:25:09.410Z,48025,51,6544,2724,41.63
2023-02-23T19:25:09.410Z,48070,17,2541,1025,40.34
2023-02-23T19:25:09.410Z,48065,5,5460,227,4.16
2023-02-23T19:25:09.410Z,48088,47,9972,4796,48.09
2023-02-23T19:25:09.410Z,48105,141,18445,6052,32.81
2023-02-23T19:25:09.410Z,48095,9,2574,104,4.04
2023-02-23T19:25:09.410Z,48104,205,21191,9997,47.18
2023-02-23T19:25:09.410Z,49276,1,5,5,100
2023-02-23T19:25:09.410Z,48314,20,10215,614,6.01
2023-02-23T19:25:09.410Z,48092,31,12359,1776,14.37
2023-02-23T19:25:09.410Z,48023,2,3461,589,17.02
2023-02-23T19:25:09.410Z,48021,86,14880,2703,18.17
2023-02-23T19:25:09.410Z,48214,17,14048,197,1.4
2023-02-23T19:25:09.410Z,48304,105,7752,1896,24.46
2023-02-23T19:25:09.410Z,48003,1,3097,4,0.03
2023-02-23T19:25:09.410Z,48152,73,14949,2610,17.46
2023-02-23T19:25:09.410Z,48176,114,10124,3855,38.08
2023-02-23T19:25:09.410Z,48313,25,14840,4736,31.91
2023-02-23T19:25:09.410Z,48350,4,2873,5,0.17
2023-02-23T19:25:09.410Z,48203,69,20195,2464,12.2
2023-02-23T19:25:09.410Z,48108,83,14459,3092,21.38
2023-02-23T19:25:09.410Z,48213,56,16310,1757,10.77
2023-02-23T19:25:09.410Z,48128,24,4656,2572,55.24
2023-02-23T19:25:09.410Z,48324,92,7326,1340,18.29
2023-02-23T19:25:09.410Z,48390,112,13543,5357,39.56
2023-02-23T19:25:09.410Z,48067,54,15296,2485,16.25
2023-02-23T19:25:09.410Z,48131,49,4301,1751,40.71
2023-02-23T19:25:09.410Z,48170,130,21437,5857,27.32
2023-02-23T19:25:09.410Z,48179,14,1554,624,40.15
2023-02-23T19:25:09.410Z,48193,42,7607,1442,18.96
2023-02-23T19:25:09.410Z,48195,88,15338,5370,35.01
2023-02-23T19:25:09.410Z,48210,35,15489,676,4.36
2023-02-23T19:25:09.410Z,48453,1,2314,4,0.04
2023-02-23T19:25:09.410Z,48768,1,4359,38,0.87
2023-02-23T19:25:09.410Z,48033,44,9294,1070,11.51
2023-02-23T19:25:09.410Z,48234,165,18061,8804,48.75
2023-02-23T19:25:09.410Z,48223,71,14052,3114,22.16
2023-02-23T19:25:09.410Z,48062,8,4561,14,0.31
2023-02-23T19:25:09.410Z,48093,25,11664,2889,24.77
2023-02-23T19:25:09.410Z,48158,43,896,689,76.9
2023-02-23T19:25:09.410Z,48180,268,29830,16153,54.15
2023-02-23T19:25:09.410Z,48192,1,82,9,10.98
2023-02-23T19:25:09.410Z,48217,39,4676,652,13.94
2023-02-23T19:25:09.410Z,48239,125,16693,6219,37.26
2023-02-23T19:25:09.410Z,48315,7,13582,167,1.23
2023-02-23T19:25:09.410Z,49228,1,4,4,100
2023-02-23T19:25:09.410Z,48082,37,8095,1423,17.58
2023-02-23T19:25:09.410Z,48161,75,8394,2660,31.69
2023-02-23T19:25:09.410Z,48220,89,13202,4092,31
2023-02-23T19:25:09.410Z,48307,93,22307,5328,23.88
2023-02-23T19:25:09.410Z,48038,46,23756,3964,16.69
2023-02-23T19:25:09.410Z,48101,95,12997,7534,57.97
2023-02-23T19:25:09.410Z,48235,197,21361,4699,22
2023-02-23T19:25:09.410Z,48341,62,8620,1533,17.78
2023-02-23T19:25:09.410Z,48120,11,3299,58,1.76
2023-02-23T19:25:09.410Z,48169,81,9592,943,9.83
2023-02-23T19:25:09.410Z,48225,19,6939,839,12.09
2023-02-23T19:25:09.410Z,48045,37,14816,3298,22.26
2023-02-23T19:25:09.410Z,48160,144,6347,3901,61.46
2023-02-23T19:25:09.410Z,48430,8,790,124,15.7
2023-02-23T19:25:09.410Z,48009,80,12325,2247,18.23
2023-02-23T19:25:09.410Z,48080,42,12218,4817,39.43
2023-02-23T19:25:09.410Z,48360,4,5500,30,0.55
2023-02-23T19:25:09.410Z,48085,24,10333,1005,9.73
2023-02-23T19:25:09.410Z,48236,77,13671,2394,17.51
2023-02-23T19:25:09.410Z,48382,96,9557,2583,27.03
2023-02-23T19:25:09.410Z,48353,11,2997,87,2.9
2023-02-23T19:25:09.410Z,48109,7,140,89,63.57
2023-02-23T19:25:09.410Z,48071,67,15807,2817,17.82
2023-02-23T19:25:09.410Z,48096,8,1959,16,0.82
2023-02-23T19:25:09.410Z,48075,51,11692,833,7.12
2023-02-23T19:25:09.410Z,48165,21,4215,2201,52.22
2023-02-23T19:25:09.410Z,49238,6,99,70,70.71
2023-02-23T19:25:09.410Z,48208,9,6045,219,3.62
2023-02-23T19:25:09.410Z,48146,183,17970,13137,73.11
2023-02-23T19:25:09.410Z,48207,2,13603,4,0.01
2023-02-23T19:25:09.410Z,48114,62,9411,3178,33.77
2023-02-23T19:25:09.410Z,48127,85,15852,5178,32.66
2023-02-23T19:25:09.410Z,49285,6,342,45,13.16
2023-02-23T19:25:09.410Z,48359,4,5060,43,0.85
2023-02-23T19:25:09.410Z,49236,19,641,388,60.53
2023-02-23T19:25:09.410Z,48125,143,9878,7446,75.38
2023-02-23T19:25:09.410Z,48184,121,8766,5905,67.36
2023-02-23T19:25:09.410Z,48204,95,18497,1999,10.81
2023-02-23T19:25:09.410Z,48054,10,3558,11,0.31
2023-02-23T19:25:09.410Z,48381,68,7080,1575,22.25
2023-02-23T19:25:09.410Z,48342,69,9104,2274,24.98
2023-02-23T19:25:09.410Z,48346,18,10946,986,9.01
2023-02-23T19:25:09.410Z,48036,85,11737,4411,37.58
2023-02-23T19:25:09.410Z,48073,114,19092,5112,26.78
2023-02-23T19:25:09.410Z,48167,74,12416,2921,23.53
2023-02-23T19:25:09.410Z,48221,243,18851,5657,30.01
2023-02-23T19:25:09.410Z,48843,98,22668,4581,20.21
2023-02-23T19:25:09.410Z,48320,15,2644,240,9.08
2023-02-23T19:25:09.410Z,48302,59,8210,1391,16.94
2023-02-23T19:25:09.410Z,48356,12,3814,1145,30.02
2023-02-23T19:25:09.410Z,48312,18,16162,3101,19.19
2023-02-23T19:25:09.410Z,48383,26,5669,579,10.21
2023-02-23T19:25:09.410Z,48329,66,11470,1594,13.9
2023-02-23T19:25:09.410Z,48005,1,2371,4,0.04
2023-02-23T19:25:09.410Z,48323,47,7520,520,6.91
2023-02-23T19:25:09.410Z,48039,1,4376,4,0.02
2023-02-23T19:25:09.410Z,48367,1,2316,4,0.04
2023-02-23T19:25:09.410Z,48141,163,11875,5003,42.13
2023-02-23T19:25:09.410Z,48098,26,7960,1316,16.53
2023-02-23T19:25:09.410Z,48191,32,1808,1193,65.98
2023-02-23T19:25:09.410Z,48218,12,4509,61,1.35
2023-02-23T19:25:09.410Z,48306,24,11082,2994,27.02
2023-02-23T19:25:09.410Z,48173,61,6029,5775,95.79
2023-02-23T19:25:09.410Z,48111,217,23054,8371,36.31
2023-02-23T19:25:09.410Z,48309,63,13114,2533,19.32
2023-02-23T19:25:09.410Z,48035,73,17012,7694,45.23
2023-02-23T19:25:09.410Z,48377,37,9900,3023,30.54
2023-02-23T19:25:09.410Z,48083,45,12239,2644,21.6
2023-02-23T19:25:09.410Z,48040,1,5247,4,0.02
2023-02-23T19:25:09.410Z,48374,43,6494,2274,35.02
2023-02-23T19:25:09.410Z,48159,39,1195,930,77.82
2023-02-23T19:25:09.410Z,48335,23,13109,1059,8.08
2023-02-23T19:25:09.410Z,48211,22,4982,705,14.15
2023-02-23T19:25:09.410Z,48215,11,8367,9,0.11
2023-02-23T19:25:09.410Z,48892,2,2133,40,1.88
2023-02-23T19:25:09.410Z,48442,22,2527,223,8.82
2023-02-23T19:25:09.410Z,48072,31,7534,2905,38.56
2023-02-23T19:25:09.410Z,48229,48,5433,3565,65.62
2023-02-23T19:25:09.410Z,48138,66,5135,1635,31.84
2023-02-23T19:25:09.410Z,48117,62,5316,2134,40.14
2023-02-23T19:25:09.410Z,48197,202,30336,6863,22.62
2023-02-23T19:25:09.410Z,48174,152,16887,9301,55.08
2023-02-23T19:25:09.410Z,48317,68,14708,3797,25.82
2023-02-23T19:25:09.410Z,48150,149,14111,4935,34.97
2023-02-23T19:25:09.410Z,48189,42,7055,1277,18.1
2023-02-23T19:25:09.410Z,48205,105,22365,6563,29.35
2023-02-23T19:25:09.410Z,48380,50,3542,789,22.28
2023-02-23T19:25:09.410Z,48103,293,28774,22034,76.58
2023-02-23T19:25:09.410Z,48227,232,23800,4786,20.11
2023-02-23T19:25:09.410Z,48066,78,23377,4015,17.18
2023-02-23T19:25:09.410Z,48137,11,911,775,85.07
